id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_C1,Nombre_presentation_C2,Nombre_presentation_C3,Nombre_presentation_C4,Nombre_presentation_C5,Nombre_presentation_C6,Nombre_presentation_C7,Nombre_presentation_C8,Nombre_presentation_C9,Nombre_presentation_C10,Nombre_Elu_C1,Nombre_Elu_C2,Nombre_Elu_C3,Nombre_Elu_C4,Nombre_Elu_C5,Nombre_Elu_C6,Nombre_Elu_C7,Nombre_Elu_C8,Nombre_Elu_C9,Nombre_Elu_C10,1993,1988,2012,1997,2002,2007,2017,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand
1079,F,THEBAUDEAU,CHRISTINE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_44,,,,,,,,,,
1080,M,THENIER,GERARD,SOLIDAIRES REGIONS ECOLOGIE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C7_49,,,,,,,,,,,
1081,M,THERIN,JEAN-YVES,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_85,,,C3_85,,,,,,,,
1082,M,THIEBAULT,ROGER,FRONT NATIONAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_49,,,,,,,,,,
1083,F,THOMMERET,DINAH,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_72,,,,C3_72,,,,,,,,
1084,F,TILLY,ANNE,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_49,C6_44,,,,,,,,,
1085,M,TIROT,ANDRE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,C8_44,,,,,,,,,,,,,
1086,F,TOTEE,JOCELYNE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_72,,,,,,,,,
1087,M,TOULOUZE,ALBERT,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C7_49,,,C7_49,,,,,,,,
1088,M,TOURILLON,BERTRAND,CENTRE DROIT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,,,,,,,,,,,
1089,M,TRANCHEVENT,PIERRICK,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,,,,,,,,,
1090,F,TRETON,PASCALINE,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_72,,,,,,,,,,,,
1091,F,TRICHET-ALLAIRE,DOMINIQUE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_44,,,,,,,,,,
1092,F,TRICOIRE,MICHELE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5_85,C5_85,,,,,,,,,,,,
1093,M,TRIDEAU,LOIC,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_72,,,,,,,,,,,,
1094,M,TRILLARD,JULIEN,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C6_44,,,,,,,,
1095,F,TRILLON,ELISABETH,LES VERTS,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_49,,C3_49,,,,,,,,,,
1096,M,TROTTIER,STEPHANE,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C7_49,,,,,,,,,,
1097,M,TURPIN,PHILIPPE,POUR LA SEMAINE DE 4 JOURS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_72,,,,,,,,,,,,
1098,M,URBANCZYK,STEPHANE,UNION POUR LA DEMOCRATIE FRANCAISE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_44,,,,,,,,,
1099,F,VALIN,ANNE,LES VERTS,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_85,C1_85,,,,,,,,,,
1100,M,VALSON,PIERRE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_44,,,,,,,,,
1101,F,VANHAECKE,BERENICE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C6_44,,,,,,,,
1102,F,VANPEPERSTRAETE,ANNE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_44,,,,,,,,,
1103,M,VARENNE,PIERRE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C4_72,,,,,,,,
1104,M,VASSELIN,CHRISTIAN,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_44,,,,,,,,,,
1105,F,VEILLAT,JEANINE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_85,,,,,,,,,,
1106,F,VEL,MARIE-EMILIE,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_49,,,,,,,,,,
1107,F,VERDON,ISABELLE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_44,,,,,,,,,,
1108,F,VERGER,DANNIE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_49,,,,,,,,
1109,F,VERON,ROSE-MARIE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C6_49,,,,,,,,,,,,
1110,F,VEYLIT,NICOLE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_49,,,,,,,,,,,
1111,M,VIALATTE,ALAIN,RASSEMBLEMENT POUR INITIATIVE CITOYENNE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_44,,,,,,,,,
1112,M,VIGNEAULT,BORIS,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_49,,,,,,,,,,,
1113,F,VIGNEAULT,CLAUDIA,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_49,,,,,,,,,,,
1114,M,VIGNOT,CLAUDE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_72,,C1_72,,,,,,,,
1115,F,VIGOGNE,MARYVONNE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_49,,,,,,,,,,,,
1116,F,VIGOUREUX MARCHAND,JOSETTE,LISTE D ENTENTE POPULAIRE ET NATIONALE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_72,,,,,,,,,,,,,
1117,F,VILLAIN,CLAUDETTE,PARTI POUR LA DEFENSE DES ANIMAUX,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_72,,,,,,,,,,,,
1118,M,VILLEDIEU DE TORCY,PHILIPPE,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_72,,,,,,,,,,
1119,M,VILLIERS DE,PHILIPPE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_85,,,,,,,,,,,
1120,F,VILVOISIN,DANIELLE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_44,,,C4_44,,,,,,,,
1121,F,VINCE,DELPHINE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_44,,,C2_44,,,,,,,,,
1122,M,VINCE,YANN,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_44,,,,,,,,,,,
1123,F,VIOLLEAU,MARIE-MADELEINE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_85,,,,,,,,,
1124,M,VIOT,ERIC,MOUVEMENT ECOLOGISTE INDEPENDANT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_72_N,,,,,,,,,,
1125,F,VOUZELLAUD,DANIELLE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_85,,,,,,,,
1126,M,VOUZELLAUD,GUILLAUME,FRONT NATIONAL,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_85,,C6_44,,,,,,,,,
1127,M,VRAIN,BERTRAND,LES ALTERNATIFS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_44,,,,,,,,,,
1128,F,VRIGNAUD,CHRISTIANE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C5_85,,,,,,,,,,,
1129,M,WARNET,ANDRE,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_53,,,,C1_53,C1_53,,,,,,,,
1130,M,WILLIAMSON,JANE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_44,,,,,,,,,,,,
1131,M,YOU,PATRICK,LES VERTS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_85,,,,,,,,,,,,
1132,M,ZEITOUN,FRANCOISE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_72,,,,,,,,,,
1133,M,ZOCCHETTO,FRANCOIS,MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_53,,,,,,,,,
1134,M,GUILLOT,AURELIEN,PARTI COMMUNISTE FRANCAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1_53,"Aurélien Guillot est sercrétaire du PCF 53. Tête de liste en Mayenne ""L'humain d'abord"" pour les élections régionales 2015, à 34 ans, il représente le mouvement des insoumis à l'election législative 2017 de la premiére circonscription de la mayenne.",,34 ans,http://www.pcf.fr/,,https://www.facebook.com/aurelien.guillot.33?lst=100007822538411%3A100007676051969%3A1490093554,aurelienguillot.png
1135,M,HABAULT,PHILIPPE,DIVERS CENTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1_53,"Philippe Habault est Adjoint au maire de Laval chargé des finances depuis 2014. Médecin de formation, il s'engage en politique à l'UDI. Il se sent proche de Jean-Louis Borloo et, à 60 ans, présente sa candidature sans étiquette à l'election legislative de 2017.",,60 ans,http://www.philippehabault.fr/,https://twitter.com/habaultdoc?lang=fr,https://www.facebook.com/habault.philippe,philippehabault.png
1136,F,MOTTIER,BEATRICE,DIVERS CENTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1_53,"Béatrice Mottier est adjointe à la mairie de Laval et conseillère départementale élue à l'UDI. Pour l'élection présidentielle elle soutient la candidature d'Emmanuel Macron.
",,,,https://twitter.com/mottierb?lang=fr,https://www.facebook.com/beatrice.mottier,mottierbeatrice.png
1137,M,"RANNOU",MAEL,EUROPE-ECOLOGIE-LES VERTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1_53,"Maël Rannou est auteur de bd, bibliothécaire à Laval et membre d'Europe écologie les Verts (EELV) depuis 2009, coordinateur départemental depuis 2014, il seprésente pour le parti à l'élection législative 2017.",,28 ans,http://ceci-mon-corps.tumblr.com/,https://twitter.com/maelrannou?lang=fr,,maelrannou.png
